key,value,date
Washed Out,12,2012-2
Washed Out,2,2012-3
Washed Out,3,2012-4
Washed Out,9,2012-5
Washed Out,2,2012-6
Washed Out,3,2012-7
Washed Out,8,2012-8
Washed Out,4,2012-9
Washed Out,2,2012-10
Washed Out,0,2012-11
Washed Out,0,2012-12
Washed Out,0,2013-1
Washed Out,1,2013-2
Washed Out,1,2013-3
Washed Out,0,2013-4
Washed Out,0,2013-5
Washed Out,30,2013-6
Washed Out,0,2013-7
Washed Out,6,2013-8
Washed Out,2,2013-9
Washed Out,2,2013-10
Washed Out,0,2013-11
Washed Out,0,2013-12
Washed Out,0,2014-1
Washed Out,9,2014-2
Washed Out,19,2014-3
Washed Out,0,2014-4
Washed Out,21,2014-5
Washed Out,8,2014-6
Washed Out,28,2014-7
Washed Out,45,2014-8
Washed Out,23,2014-9
Washed Out,0,2014-10
Washed Out,0,2014-11
Washed Out,6,2014-12
Talking Heads,0,2008-8
Talking Heads,0,2008-9
Talking Heads,0,2008-10
Talking Heads,0,2008-11
Talking Heads,0,2008-12
Talking Heads,0,2009-1
Talking Heads,0,2009-2
Talking Heads,0,2009-3
Talking Heads,0,2009-4
Talking Heads,0,2009-5
Talking Heads,0,2009-6
Talking Heads,0,2009-7
Talking Heads,2,2009-8
Talking Heads,0,2009-9
Talking Heads,0,2009-10
Talking Heads,0,2009-11
Talking Heads,0,2009-12
Talking Heads,0,2010-1
Talking Heads,0,2010-2
Talking Heads,0,2010-3
Talking Heads,0,2010-4
Talking Heads,0,2010-5
Talking Heads,0,2010-6
Talking Heads,0,2010-7
Talking Heads,0,2010-8
Talking Heads,0,2010-9
Talking Heads,0,2010-10
Talking Heads,0,2010-11
Talking Heads,4,2010-12
Talking Heads,0,2011-1
Talking Heads,2,2011-2
Talking Heads,4,2011-3
Talking Heads,0,2011-4
Talking Heads,1,2011-5
Talking Heads,0,2011-6
Talking Heads,0,2011-7
Talking Heads,3,2011-8
Talking Heads,0,2011-9
Talking Heads,0,2011-10
Talking Heads,13,2011-11
Talking Heads,22,2011-12
Talking Heads,30,2012-1
Talking Heads,14,2012-2
Talking Heads,7,2012-3
Talking Heads,15,2012-4
Talking Heads,6,2012-5
Talking Heads,6,2012-6
Talking Heads,11,2012-7
Talking Heads,3,2012-8
Talking Heads,3,2012-9
Talking Heads,0,2012-10
Talking Heads,0,2012-11
Talking Heads,0,2012-12
Talking Heads,0,2013-1
Talking Heads,0,2013-2
Talking Heads,23,2013-3
Talking Heads,18,2013-4
Talking Heads,11,2013-5
Talking Heads,14,2013-6
Talking Heads,0,2013-7
Talking Heads,1,2013-8
Talking Heads,5,2013-9
Talking Heads,0,2013-10
Talking Heads,13,2013-11
Talking Heads,0,2013-12
Talking Heads,3,2014-1
Talking Heads,15,2014-2
Talking Heads,13,2014-3
Talking Heads,2,2014-4
Talking Heads,4,2014-5
Talking Heads,0,2014-6
Talking Heads,17,2014-7
Talking Heads,1,2014-8
Talking Heads,2,2014-9
Talking Heads,0,2014-10
Talking Heads,1,2014-11
Talking Heads,2,2014-12
Iron & Wine,0,2008-8
Iron & Wine,0,2008-9
Iron & Wine,0,2008-10
Iron & Wine,0,2008-11
Iron & Wine,0,2008-12
Iron & Wine,0,2009-1
Iron & Wine,0,2009-2
Iron & Wine,0,2009-3
Iron & Wine,0,2009-4
Iron & Wine,0,2009-5
Iron & Wine,0,2009-6
Iron & Wine,0,2009-7
Iron & Wine,2,2009-8
Iron & Wine,0,2009-9
Iron & Wine,0,2009-10
Iron & Wine,0,2009-11
Iron & Wine,0,2009-12
Iron & Wine,0,2010-1
Iron & Wine,0,2010-2
Iron & Wine,0,2010-3
Iron & Wine,0,2010-4
Iron & Wine,0,2010-5
Iron & Wine,0,2010-6
Iron & Wine,0,2010-7
Iron & Wine,0,2010-8
Iron & Wine,0,2010-9
Iron & Wine,0,2010-10
Iron & Wine,0,2010-11
Iron & Wine,0,2010-12
Iron & Wine,0,2011-1
Iron & Wine,0,2011-2
Iron & Wine,0,2011-3
Iron & Wine,0,2011-4
Iron & Wine,1,2011-5
Iron & Wine,0,2011-6
Iron & Wine,0,2011-7
Iron & Wine,0,2011-8
Iron & Wine,1,2011-9
Iron & Wine,4,2011-10
Iron & Wine,3,2011-11
Iron & Wine,0,2011-12
Iron & Wine,0,2012-1
Iron & Wine,0,2012-2
Iron & Wine,6,2012-3
Iron & Wine,0,2012-4
Iron & Wine,0,2012-5
Iron & Wine,0,2012-6
Iron & Wine,7,2012-7
Iron & Wine,0,2012-8
Iron & Wine,0,2012-9
Iron & Wine,0,2012-10
Iron & Wine,0,2012-11
Iron & Wine,0,2012-12
Iron & Wine,0,2013-1
Iron & Wine,0,2013-2
Iron & Wine,1,2013-3
Iron & Wine,0,2013-4
Iron & Wine,0,2013-5
Iron & Wine,0,2013-6
Iron & Wine,0,2013-7
Iron & Wine,0,2013-8
Iron & Wine,0,2013-9
Iron & Wine,17,2013-10
Iron & Wine,15,2013-11
Iron & Wine,5,2013-12
Iron & Wine,12,2014-1
Iron & Wine,35,2014-2
Iron & Wine,36,2014-3
Iron & Wine,35,2014-4
Iron & Wine,19,2014-5
Iron & Wine,9,2014-6
Iron & Wine,10,2014-7
Iron & Wine,39,2014-8
Iron & Wine,3,2014-9
Iron & Wine,1,2014-10
Iron & Wine,0,2014-11
Iron & Wine,0,2014-12
Small Black,0,2008-8
Small Black,0,2008-9
Small Black,0,2008-10
Small Black,0,2008-11
Small Black,0,2008-12
Small Black,0,2009-1
Small Black,0,2009-2
Small Black,0,2009-3
Small Black,0,2009-4
Small Black,0,2009-5
Small Black,0,2009-6
Small Black,0,2009-7
Small Black,0,2009-8
Small Black,0,2009-9
Small Black,0,2009-10
Small Black,0,2009-11
Small Black,0,2009-12
Small Black,0,2010-1
Small Black,0,2010-2
Small Black,0,2010-3
Small Black,0,2010-4
Small Black,0,2010-5
Small Black,0,2010-6
Small Black,0,2010-7
Small Black,0,2010-8
Small Black,0,2010-9
Small Black,0,2010-10
Small Black,0,2010-11
Small Black,1,2010-12
Small Black,0,2011-1
Small Black,0,2011-2
Small Black,0,2011-3
Small Black,1,2011-4
Small Black,0,2011-5
Small Black,0,2011-6
Small Black,1,2011-7
Small Black,0,2011-8
Small Black,0,2011-9
Small Black,0,2011-10
Small Black,3,2011-11
Small Black,2,2011-12
Small Black,0,2012-1
Small Black,0,2012-2
Small Black,0,2012-3
Small Black,0,2012-4
Small Black,0,2012-5
Small Black,0,2012-6
Small Black,0,2012-7
Small Black,0,2012-8
Small Black,0,2012-9
Small Black,0,2012-10
Small Black,0,2012-11
Small Black,0,2012-12
Small Black,1,2013-1
Small Black,0,2013-2
Small Black,0,2013-3
Small Black,0,2013-4
Small Black,0,2013-5
Small Black,10,2013-6
Small Black,8,2013-7
Small Black,58,2013-8
Small Black,25,2013-9
Small Black,10,2013-10
Small Black,6,2013-11
Small Black,0,2013-12
Small Black,4,2014-1
Small Black,17,2014-2
Small Black,3,2014-3
Small Black,13,2014-4
Small Black,11,2014-5
Small Black,4,2014-6
Small Black,2,2014-7
Small Black,34,2014-8
Small Black,0,2014-9
Small Black,4,2014-10
Small Black,1,2014-11
Small Black,6,2014-12
Vampire Weekend,0,2008-8
Vampire Weekend,0,2008-9
Vampire Weekend,0,2008-10
Vampire Weekend,0,2008-11
Vampire Weekend,0,2008-12
Vampire Weekend,0,2009-1
Vampire Weekend,0,2009-2
Vampire Weekend,0,2009-3
Vampire Weekend,0,2009-4
Vampire Weekend,0,2009-5
Vampire Weekend,0,2009-6
Vampire Weekend,0,2009-7
Vampire Weekend,1,2009-8
Vampire Weekend,0,2009-9
Vampire Weekend,0,2009-10
Vampire Weekend,0,2009-11
Vampire Weekend,0,2009-12
Vampire Weekend,0,2010-1
Vampire Weekend,0,2010-2
Vampire Weekend,0,2010-3
Vampire Weekend,0,2010-4
Vampire Weekend,0,2010-5
Vampire Weekend,0,2010-6
Vampire Weekend,0,2010-7
Vampire Weekend,0,2010-8
Vampire Weekend,0,2010-9
Vampire Weekend,0,2010-10
Vampire Weekend,5,2010-11
Vampire Weekend,9,2010-12
Vampire Weekend,8,2011-1
Vampire Weekend,11,2011-2
Vampire Weekend,7,2011-3
Vampire Weekend,23,2011-4
Vampire Weekend,3,2011-5
Vampire Weekend,2,2011-6
Vampire Weekend,0,2011-7
Vampire Weekend,1,2011-8
Vampire Weekend,2,2011-9
Vampire Weekend,1,2011-10
Vampire Weekend,0,2011-11
Vampire Weekend,3,2011-12
Vampire Weekend,0,2012-1
Vampire Weekend,0,2012-2
Vampire Weekend,0,2012-3
Vampire Weekend,0,2012-4
Vampire Weekend,2,2012-5
Vampire Weekend,0,2012-6
Vampire Weekend,0,2012-7
Vampire Weekend,0,2012-8
Vampire Weekend,0,2012-9
Vampire Weekend,0,2012-10
Vampire Weekend,0,2012-11
Vampire Weekend,2,2012-12
Vampire Weekend,0,2013-1
Vampire Weekend,0,2013-2
Vampire Weekend,0,2013-3
Vampire Weekend,0,2013-4
Vampire Weekend,0,2013-5
Vampire Weekend,52,2013-6
Vampire Weekend,7,2013-7
Vampire Weekend,3,2013-8
Vampire Weekend,0,2013-9
Vampire Weekend,11,2013-10
Vampire Weekend,11,2013-11
Vampire Weekend,9,2013-12
Vampire Weekend,7,2014-1
Vampire Weekend,4,2014-2
Vampire Weekend,11,2014-3
Vampire Weekend,12,2014-4
Vampire Weekend,0,2014-5
Vampire Weekend,1,2014-6
Vampire Weekend,0,2014-7
Vampire Weekend,5,2014-8
Vampire Weekend,0,2014-9
Vampire Weekend,6,2014-10
Vampire Weekend,0,2014-11
Vampire Weekend,0,2014-12
The Smiths,0,2008-8
The Smiths,0,2008-9
The Smiths,0,2008-10
The Smiths,0,2008-11
The Smiths,0,2008-12
The Smiths,0,2009-1
The Smiths,0,2009-2
The Smiths,0,2009-3
The Smiths,0,2009-4
The Smiths,0,2009-5
The Smiths,0,2009-6
The Smiths,0,2009-7
The Smiths,1,2009-8
The Smiths,0,2009-9
The Smiths,0,2009-10
The Smiths,0,2009-11
The Smiths,0,2009-12
The Smiths,0,2010-1
The Smiths,0,2010-2
The Smiths,0,2010-3
The Smiths,0,2010-4
The Smiths,0,2010-5
The Smiths,0,2010-6
The Smiths,0,2010-7
The Smiths,0,2010-8
The Smiths,0,2010-9
The Smiths,0,2010-10
The Smiths,0,2010-11
The Smiths,67,2010-12
The Smiths,21,2011-1
The Smiths,13,2011-2
The Smiths,10,2011-3
The Smiths,6,2011-4
The Smiths,17,2011-5
The Smiths,16,2011-6
The Smiths,0,2011-7
The Smiths,0,2011-8
The Smiths,0,2011-9
The Smiths,4,2011-10
The Smiths,0,2011-11
The Smiths,0,2011-12
The Smiths,6,2012-1
The Smiths,8,2012-2
The Smiths,4,2012-3
The Smiths,1,2012-4
The Smiths,6,2012-5
The Smiths,0,2012-6
The Smiths,5,2012-7
The Smiths,6,2012-8
The Smiths,2,2012-9
The Smiths,0,2012-10
The Smiths,0,2012-11
The Smiths,0,2012-12
The Smiths,0,2013-1
The Smiths,0,2013-2
The Smiths,0,2013-3
The Smiths,0,2013-4
The Smiths,0,2013-5
The Smiths,0,2013-6
The Smiths,0,2013-7
The Smiths,0,2013-8
The Smiths,1,2013-9
The Smiths,0,2013-10
The Smiths,0,2013-11
The Smiths,0,2013-12
The Smiths,0,2014-1
The Smiths,4,2014-2
The Smiths,1,2014-3
The Smiths,0,2014-4
The Smiths,5,2014-5
The Smiths,0,2014-6
The Smiths,0,2014-7
The Smiths,0,2014-8
The Smiths,0,2014-9
The Smiths,3,2014-10
The Smiths,0,2014-11
The Smiths,1,2014-12
LCD Soundsystem,0,2008-8
LCD Soundsystem,0,2008-9
LCD Soundsystem,0,2008-10
LCD Soundsystem,0,2008-11
LCD Soundsystem,0,2008-12
LCD Soundsystem,0,2009-1
LCD Soundsystem,0,2009-2
LCD Soundsystem,0,2009-3
LCD Soundsystem,0,2009-4
LCD Soundsystem,0,2009-5
LCD Soundsystem,0,2009-6
LCD Soundsystem,0,2009-7
LCD Soundsystem,0,2009-8
LCD Soundsystem,0,2009-9
LCD Soundsystem,0,2009-10
LCD Soundsystem,0,2009-11
LCD Soundsystem,0,2009-12
LCD Soundsystem,0,2010-1
LCD Soundsystem,0,2010-2
LCD Soundsystem,0,2010-3
LCD Soundsystem,0,2010-4
LCD Soundsystem,0,2010-5
LCD Soundsystem,0,2010-6
LCD Soundsystem,0,2010-7
LCD Soundsystem,0,2010-8
LCD Soundsystem,0,2010-9
LCD Soundsystem,0,2010-10
LCD Soundsystem,2,2010-11
LCD Soundsystem,19,2010-12
LCD Soundsystem,10,2011-1
LCD Soundsystem,2,2011-2
LCD Soundsystem,4,2011-3
LCD Soundsystem,0,2011-4
LCD Soundsystem,2,2011-5
LCD Soundsystem,4,2011-6
LCD Soundsystem,3,2011-7
LCD Soundsystem,0,2011-8
LCD Soundsystem,0,2011-9
LCD Soundsystem,1,2011-10
LCD Soundsystem,1,2011-11
LCD Soundsystem,0,2011-12
LCD Soundsystem,0,2012-1
LCD Soundsystem,0,2012-2
LCD Soundsystem,0,2012-3
LCD Soundsystem,2,2012-4
LCD Soundsystem,6,2012-5
LCD Soundsystem,1,2012-6
LCD Soundsystem,0,2012-7
LCD Soundsystem,0,2012-8
LCD Soundsystem,0,2012-9
LCD Soundsystem,0,2012-10
LCD Soundsystem,0,2012-11
LCD Soundsystem,0,2012-12
LCD Soundsystem,0,2013-1
LCD Soundsystem,0,2013-2
LCD Soundsystem,3,2013-3
LCD Soundsystem,0,2013-4
LCD Soundsystem,0,2013-5
LCD Soundsystem,0,2013-6
LCD Soundsystem,0,2013-7
LCD Soundsystem,1,2013-8
LCD Soundsystem,1,2013-9
LCD Soundsystem,0,2013-10
LCD Soundsystem,1,2013-11
LCD Soundsystem,3,2013-12
LCD Soundsystem,1,2014-1
LCD Soundsystem,1,2014-2
LCD Soundsystem,9,2014-3
LCD Soundsystem,10,2014-4
LCD Soundsystem,12,2014-5
LCD Soundsystem,11,2014-6
LCD Soundsystem,24,2014-7
LCD Soundsystem,32,2014-8
LCD Soundsystem,15,2014-9
LCD Soundsystem,0,2014-10
LCD Soundsystem,0,2014-11
LCD Soundsystem,9,2014-12
Real Estate,0,2008-8
Real Estate,0,2008-9
Real Estate,0,2008-10
Real Estate,0,2008-11
Real Estate,0,2008-12
Real Estate,0,2009-1
Real Estate,0,2009-2
Real Estate,0,2009-3
Real Estate,0,2009-4
Real Estate,0,2009-5
Real Estate,0,2009-6
Real Estate,0,2009-7
Real Estate,0,2009-8
Real Estate,0,2009-9
Real Estate,0,2009-10
Real Estate,0,2009-11
Real Estate,0,2009-12
Real Estate,0,2010-1
Real Estate,0,2010-2
Real Estate,0,2010-3
Real Estate,0,2010-4
Real Estate,0,2010-5
Real Estate,0,2010-6
Real Estate,0,2010-7
Real Estate,0,2010-8
Real Estate,0,2010-9
Real Estate,0,2010-10
Real Estate,0,2010-11
Real Estate,0,2010-12
Real Estate,0,2011-1
Real Estate,0,2011-2
Real Estate,0,2011-3
Real Estate,0,2011-4
Real Estate,0,2011-5
Real Estate,0,2011-6
Real Estate,0,2011-7
Real Estate,0,2011-8
Real Estate,0,2011-9
Real Estate,0,2011-10
Real Estate,0,2011-11
Real Estate,0,2011-12
Real Estate,0,2012-1
Real Estate,2,2012-2
Real Estate,3,2012-3
Real Estate,1,2012-4
Real Estate,0,2012-5
Real Estate,0,2012-6
Real Estate,2,2012-7
Real Estate,8,2012-8
Real Estate,3,2012-9
Real Estate,2,2012-10
Real Estate,0,2012-11
Real Estate,0,2012-12
Real Estate,1,2013-1
Real Estate,3,2013-2
Real Estate,1,2013-3
Real Estate,0,2013-4
Real Estate,0,2013-5
Real Estate,9,2013-6
Real Estate,8,2013-7
Real Estate,4,2013-8
Real Estate,2,2013-9
Real Estate,2,2013-10
Real Estate,0,2013-11
Real Estate,4,2013-12
Real Estate,0,2014-1
Real Estate,12,2014-2
Real Estate,23,2014-3
Real Estate,9,2014-4
Real Estate,28,2014-5
Real Estate,13,2014-6
Real Estate,28,2014-7
Real Estate,20,2014-8
Real Estate,0,2014-9
Real Estate,0,2014-10
Real Estate,0,2014-11
Real Estate,0,2014-12
The War on Drugs,0,2008-8
The War on Drugs,0,2008-9
The War on Drugs,0,2008-10
The War on Drugs,0,2008-11
The War on Drugs,0,2008-12
The War on Drugs,0,2009-1
The War on Drugs,0,2009-2
The War on Drugs,0,2009-3
The War on Drugs,0,2009-4
The War on Drugs,0,2009-5
The War on Drugs,0,2009-6
The War on Drugs,0,2009-7
The War on Drugs,0,2009-8
The War on Drugs,0,2009-9
The War on Drugs,0,2009-10
The War on Drugs,0,2009-11
The War on Drugs,0,2009-12
The War on Drugs,0,2010-1
The War on Drugs,0,2010-2
The War on Drugs,0,2010-3
The War on Drugs,0,2010-4
The War on Drugs,0,2010-5
The War on Drugs,0,2010-6
The War on Drugs,0,2010-7
The War on Drugs,0,2010-8
The War on Drugs,0,2010-9
The War on Drugs,0,2010-10
The War on Drugs,0,2010-11
The War on Drugs,0,2010-12
The War on Drugs,0,2011-1
The War on Drugs,0,2011-2
The War on Drugs,0,2011-3
The War on Drugs,0,2011-4
The War on Drugs,0,2011-5
The War on Drugs,0,2011-6
The War on Drugs,0,2011-7
The War on Drugs,0,2011-8
The War on Drugs,0,2011-9
The War on Drugs,0,2011-10
The War on Drugs,0,2011-11
The War on Drugs,0,2011-12
The War on Drugs,0,2012-1
The War on Drugs,0,2012-2
The War on Drugs,0,2012-3
The War on Drugs,0,2012-4
The War on Drugs,0,2012-5
The War on Drugs,0,2012-6
The War on Drugs,0,2012-7
The War on Drugs,2,2012-8
The War on Drugs,1,2012-9
The War on Drugs,45,2012-10
The War on Drugs,28,2012-11
The War on Drugs,13,2012-12
The War on Drugs,0,2013-1
The War on Drugs,1,2013-2
The War on Drugs,1,2013-3
The War on Drugs,8,2013-4
The War on Drugs,0,2013-5
The War on Drugs,0,2013-6
The War on Drugs,6,2013-7
The War on Drugs,2,2013-8
The War on Drugs,1,2013-9
The War on Drugs,2,2013-10
The War on Drugs,12,2013-11
The War on Drugs,0,2013-12
The War on Drugs,0,2014-1
The War on Drugs,1,2014-2
The War on Drugs,14,2014-3
The War on Drugs,9,2014-4
The War on Drugs,0,2014-5
The War on Drugs,5,2014-6
The War on Drugs,13,2014-7
The War on Drugs,17,2014-8
The War on Drugs,0,2014-9
The War on Drugs,1,2014-10
The War on Drugs,0,2014-11
The War on Drugs,0,2014-12
The Clash,0,2008-8
The Clash,0,2008-9
The Clash,0,2008-10
The Clash,0,2008-11
The Clash,0,2008-12
The Clash,0,2009-1
The Clash,0,2009-2
The Clash,0,2009-3
The Clash,0,2009-4
The Clash,0,2009-5
The Clash,0,2009-6
The Clash,0,2009-7
The Clash,0,2009-8
The Clash,0,2009-9
The Clash,0,2009-10
The Clash,0,2009-11
The Clash,0,2009-12
The Clash,0,2010-1
The Clash,0,2010-2
The Clash,0,2010-3
The Clash,0,2010-4
The Clash,0,2010-5
The Clash,0,2010-6
The Clash,0,2010-7
The Clash,0,2010-8
The Clash,0,2010-9
The Clash,0,2010-10
The Clash,3,2010-11
The Clash,63,2010-12
The Clash,18,2011-1
The Clash,6,2011-2
The Clash,19,2011-3
The Clash,0,2011-4
The Clash,25,2011-5
The Clash,1,2011-6
The Clash,0,2011-7
The Clash,7,2011-8
The Clash,0,2011-9
The Clash,0,2011-10
The Clash,0,2011-11
The Clash,0,2011-12
The Clash,0,2012-1
The Clash,2,2012-2
The Clash,0,2012-3
The Clash,1,2012-4
The Clash,2,2012-5
The Clash,1,2012-6
The Clash,2,2012-7
The Clash,1,2012-8
The Clash,0,2012-9
The Clash,0,2012-10
The Clash,0,2012-11
The Clash,0,2012-12
The Clash,0,2013-1
The Clash,0,2013-2
The Clash,0,2013-3
The Clash,0,2013-4
The Clash,0,2013-5
The Clash,0,2013-6
The Clash,0,2013-7
The Clash,0,2013-8
The Clash,0,2013-9
The Clash,0,2013-10
The Clash,0,2013-11
The Clash,0,2013-12
The Clash,4,2014-1
The Clash,18,2014-2
The Clash,1,2014-3
The Clash,0,2014-4
The Clash,3,2014-5
The Clash,0,2014-6
The Clash,0,2014-7
The Clash,0,2014-8
The Clash,0,2014-9
The Clash,0,2014-10
The Clash,0,2014-11
The Clash,0,2014-12
The xx,0,2008-8
The xx,0,2008-9
The xx,0,2008-10
The xx,0,2008-11
The xx,0,2008-12
The xx,0,2009-1
The xx,0,2009-2
The xx,0,2009-3
The xx,0,2009-4
The xx,0,2009-5
The xx,0,2009-6
The xx,0,2009-7
The xx,0,2009-8
The xx,0,2009-9
The xx,0,2009-10
The xx,0,2009-11
The xx,0,2009-12
The xx,0,2010-1
The xx,0,2010-2
The xx,0,2010-3
The xx,0,2010-4
The xx,0,2010-5
The xx,0,2010-6
The xx,0,2010-7
The xx,0,2010-8
The xx,0,2010-9
The xx,0,2010-10
The xx,2,2010-11
The xx,2,2010-12
The xx,1,2011-1
The xx,13,2011-2
The xx,27,2011-3
The xx,3,2011-4
The xx,0,2011-5
The xx,5,2011-6
The xx,0,2011-7
The xx,0,2011-8
The xx,0,2011-9
The xx,2,2011-10
The xx,0,2011-11
The xx,2,2011-12
The xx,0,2012-1
The xx,0,2012-2
The xx,0,2012-3
The xx,3,2012-4
The xx,5,2012-5
The xx,1,2012-6
The xx,12,2012-7
The xx,1,2012-8
The xx,25,2012-9
The xx,0,2012-10
The xx,0,2012-11
The xx,2,2012-12
The xx,0,2013-1
The xx,1,2013-2
The xx,0,2013-3
The xx,0,2013-4
The xx,0,2013-5
The xx,8,2013-6
The xx,11,2013-7
The xx,1,2013-8
The xx,2,2013-9
The xx,1,2013-10
The xx,5,2013-11
The xx,0,2013-12
The xx,2,2014-1
The xx,7,2014-2
The xx,7,2014-3
The xx,11,2014-4
The xx,0,2014-5
The xx,0,2014-6
The xx,6,2014-7
The xx,2,2014-8
The xx,0,2014-9
The xx,0,2014-10
The xx,0,2014-11
The xx,0,2014-12
Neil Young,0,2008-8
Neil Young,0,2008-9
Neil Young,0,2008-10
Neil Young,0,2008-11
Neil Young,0,2008-12
Neil Young,0,2009-1
Neil Young,0,2009-2
Neil Young,0,2009-3
Neil Young,0,2009-4
Neil Young,0,2009-5
Neil Young,0,2009-6
Neil Young,0,2009-7
Neil Young,0,2009-8
Neil Young,0,2009-9
Neil Young,0,2009-10
Neil Young,0,2009-11
Neil Young,0,2009-12
Neil Young,0,2010-1
Neil Young,0,2010-2
Neil Young,0,2010-3
Neil Young,0,2010-4
Neil Young,0,2010-5
Neil Young,0,2010-6
Neil Young,0,2010-7
Neil Young,0,2010-8
Neil Young,0,2010-9
Neil Young,0,2010-10
Neil Young,0,2010-11
Neil Young,0,2010-12
Neil Young,0,2011-1
Neil Young,0,2011-2
Neil Young,0,2011-3
Neil Young,0,2011-4
Neil Young,0,2011-5
Neil Young,0,2011-6
Neil Young,0,2011-7
Neil Young,28,2011-8
Neil Young,3,2011-9
Neil Young,0,2011-10
Neil Young,1,2011-11
Neil Young,0,2011-12
Neil Young,0,2012-1
Neil Young,0,2012-2
Neil Young,0,2012-3
Neil Young,0,2012-4
Neil Young,0,2012-5
Neil Young,0,2012-6
Neil Young,89,2012-7
Neil Young,8,2012-8
Neil Young,9,2012-9
Neil Young,0,2012-10
Neil Young,0,2012-11
Neil Young,0,2012-12
Neil Young,0,2013-1
Neil Young,0,2013-2
Neil Young,0,2013-3
Neil Young,0,2013-4
Neil Young,0,2013-5
Neil Young,0,2013-6
Neil Young,0,2013-7
Neil Young,0,2013-8
Neil Young,0,2013-9
Neil Young,0,2013-10
Neil Young,0,2013-11
Neil Young,0,2013-12
Neil Young,0,2014-1
Neil Young,0,2014-2
Neil Young,15,2014-3
Neil Young,4,2014-4
Neil Young,5,2014-5
Neil Young,0,2014-6
Neil Young,0,2014-7
Neil Young,4,2014-8
Neil Young,0,2014-9
Neil Young,9,2014-10
Neil Young,0,2014-11
Neil Young,0,2014-12
Franz Ferdinand,0,2008-8
Franz Ferdinand,0,2008-9
Franz Ferdinand,0,2008-10
Franz Ferdinand,0,2008-11
Franz Ferdinand,0,2008-12
Franz Ferdinand,0,2009-1
Franz Ferdinand,0,2009-2
Franz Ferdinand,0,2009-3
